,make,model,year,body_type,mileage,color,fuel_type,engine_capacity,engine_power,gearbox,transmission,pollution_standard,price
1171,Nissan,Qashqai,2014.0,SUV,226300.0,Rosu,Diesel,1461.0,110.0,Manuala,Fata,Euro 5,6499.0
1172,Volkswagen,Golf,2014.0,Compacta,222507.0,Negru,Benzina,1197.0,105.0,Manuala,Fata,Euro 5,7250.0
1173,Dacia,Duster,2018.0,SUV,58700.0,Albastru,Benzina,1197.0,125.0,Manuala,4x4 (manual),Euro 6,10800.0
1174,Infiniti,FX 30,2011.0,SUV,225000.0,Gri,Diesel,2993.0,238.0,Automata,4x4 (manual),Euro 5,8900.0
1175,BMW,Seria 5,2014.0,Combi,310862.0,Alb,Diesel,1995.0,218.0,Automata,4x4 (automat),Euro 6,13500.0
1176,BMW,Seria 7,2009.0,Sedan,395000.0,Albastru,Diesel,2993.0,245.0,Automata,Spate,Euro 5,7000.0
1177,Jeep,Compass,2021.0,SUV,142551.0,Alb,Hibrid Plug-In,1332.0,190.0,Automata,4x4 (automat),Euro 6,17998.99
1178,Jeep,Compass,2020.0,SUV,179200.0,Gri,Diesel,1956.0,140.0,Automata,4x4 (automat),Euro 6,16775.44
1179,Mercedes-Benz,CLA,2015.0,Sedan,162000.0,Gri,Diesel,1796.0,136.0,Automata,Fata,Euro 6,14990.0
1180,Jeep,Compass,2019.0,SUV,123000.0,Gri,Diesel,1956.0,170.0,Automata,4x4 (automat),Euro 6,18301.25
1181,Geely,Starray,2025.0,SUV,3300.0,Argint,Benzina,1969.0,238.0,Automata,4x4 (automat),Euro 6,36500.0
1182,DS Automobiles,DS 3 Crossback,2019.0,SUV,40176.0,Galben/Auriu,Benzina,1199.0,155.0,Automata,Fata,Euro 6,16490.0
1183,BMW,X5,2020.0,SUV,123000.0,Gri,Hibrid Plug-In,2998.0,391.0,Automata,4x4 (automat),Euro 6,42592.0
1184,Mercedes-Benz,E,2017.0,Sedan,149670.0,Maro,Benzina,1991.0,184.0,Automata,4x4 (automat),Euro 6,22500.0
1185,BMW,Seria 3,2008.0,Compacta,190000.0,Negru,Benzina,1995.0,143.0,Automata,Spate,Euro 4,4799.0
1186,Volkswagen,Golf,2025.0,Compacta,1500.0,Gri,Hibrid Plug-In,1498.0,150.0,Automata,Fata,Euro 6,29490.0
1187,BMW,Seria 1,2013.0,Compacta,177890.0,Gri,Diesel,1995.0,184.0,Automata,Spate,Euro 5,10000.0
1188,Kia,Ceed,2010.0,Combi,244000.0,Negru,Benzina,1396.0,90.0,Manuala,Fata,Euro 4,3990.0
1189,Opel,Combo,2020.0,Monovolum,150576.0,Alb,Diesel,1499.0,100.0,Manuala,Fata,Euro 6d,9890.54
1190,Dacia,Sandero,2017.0,Masina de oras,52758.0,Alb,Benzina,898.0,90.0,Manuala,Fata,Euro 6,6450.0
1191,Dacia,Duster,2022.0,SUV,164784.0,Alb,Diesel,1461.0,115.0,Manuala,4x4 (automat),Euro 6d,14989.48
1192,Dacia,Jogger,2022.0,Combi,56393.0,Gri,Benzina + GPL,999.0,100.0,Manuala,Fata,Euro 6,14000.0
1193,Mercedes-Benz,T,2024.0,Monovolum,14793.0,Gri,Benzina,1332.0,131.0,Automata,Fata,Euro 6d-Temp,28729.03
1194,Volkswagen,Passat CC,2013.0,Sedan,313022.0,Alb,Diesel,1968.0,140.0,Manuala,Fata,Euro 5,8999.0
1195,Volkswagen,Polo,2011.0,Masina de oras,278000.0,Argint,Diesel,1598.0,105.0,Automata,Fata,Euro 5b,6200.0
1196,Mercedes-Benz,GLC,2015.0,SUV,179870.0,Gri,Diesel,2143.0,170.0,Automata,4x4 (automat),Euro 6,21490.0
1197,Volkswagen,Golf,2013.0,Combi,240000.0,Albastru,Diesel,1968.0,140.0,Manuala,Fata,Euro 5,5199.0
1198,Volkswagen,Polo,2011.0,Masina de oras,258000.0,Portocaliu,Diesel,1598.0,90.0,Manuala,Fata,Euro 5,5990.0
1199,Mercedes-Benz,GLE,2024.0,SUV,25100.0,Negru,Hibrid Plug-In,1993.0,333.0,Automata,4x4 (automat),Euro 6d-Temp,77917.95
1200,Volvo,V60,2017.0,Combi,179000.0,Negru,Diesel,1969.0,120.0,Manuala,Fata,Euro 6,8350.0
1201,Skoda,Octavia,2009.0,Compacta,280817.0,Gri,Diesel,1896.0,101.0,Manuala,Fata,Euro 4,2550.0
1202,Kia,Sportage,2017.0,SUV,130000.0,Alb,Diesel,1995.0,136.0,Automata,4x4 (automat),Euro 6,13999.0
1203,BMW,X1,2021.0,SUV,52000.0,Negru,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,27399.99
1204,Volkswagen,Touareg,2015.0,SUV,265000.0,Gri,Diesel,2967.0,262.0,Automata,4x4 (automat),Euro 6,15599.0
1205,Audi,Q5,2022.0,SUV,66000.0,Gri,Benzina,1984.0,265.0,Automata,4x4 (automat),Euro 6,52000.0
1206,BMW,X3,2015.0,SUV,209000.0,Negru,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,15600.0
1207,DS Automobiles,DS 7 Crossback,2021.0,SUV,140000.0,Gri,Hibrid Plug-In,1598.0,200.0,Automata,4x4 (automat),Euro 6,18936.5
1208,Volkswagen,up!,2018.0,Masina mica,158900.0,Gri,Benzina,999.0,75.0,Manuala,Fata,Euro 6,5990.0
1209,Volkswagen,Passat CC,2014.0,Sedan,276909.0,Negru,Diesel,1968.0,177.0,Automata,Fata,Euro 5,9990.0
1210,Nissan,X-Trail,2018.0,SUV,229000.0,Portocaliu,Diesel,1995.0,177.0,Automata,Fata,Euro 6,15499.0
1211,Mercedes-Benz,CLA,2016.0,Coupe,208000.0,Negru,Diesel,2143.0,177.0,Automata,Fata,Euro 6,14990.0
1212,Opel,Astra,2021.0,Combi,171750.0,Albastru,Diesel,1496.0,105.0,Manuala,Fata,Euro 6,8998.77
1213,Ford,Focus,2011.0,Combi,257000.0,Negru,Diesel,1560.0,115.0,Manuala,Fata,Euro 5,3490.0
1214,BMW,Seria 3,2021.0,Combi,199000.0,Negru,Diesel,1995.0,190.0,Automata,Spate,Euro 6,16990.0
1215,Mercedes-Benz,GLE,2020.0,SUV,200000.0,Negru,Hibrid Plug-In,1950.0,320.0,Automata,4x4 (automat),Euro 6,39900.0
1216,Skoda,Scala,2021.0,Combi,141000.0,Gri,Benzina,999.0,110.0,Automata,Fata,Euro 6,12990.0
1217,Audi,A4 Allroad,2012.0,Combi,188000.0,Rosu,Benzina,1984.0,211.0,Manuala,4x4 (automat),Euro 5,10950.0
1218,KG Mobility,Torres,2024.0,SUV,16400.0,Argint,Benzina,1497.0,163.0,Automata,Fata,Euro 6d,26500.0
1219,Volvo,XC 60,2021.0,SUV,32000.0,Alb,Hibrid Plug-In,1969.0,253.0,Automata,4x4 (automat),Euro 6,39760.6
1220,Dacia,Duster,2020.0,SUV,221000.0,Alb,Diesel,1461.0,115.0,Manuala,4x4 (manual),Euro 6,9990.0
1221,Opel,Vivaro,2012.0,Combi,231000.0,Argint,Diesel,1995.0,90.0,Manuala,Fata,Euro 5,11990.0
1222,Volkswagen,Passat,2021.0,Sedan,102891.0,Negru,Diesel,1968.0,150.0,Automata,Fata,Euro 6,19279.99
1223,Skoda,Fabia,2021.0,Combi,94978.0,Albastru,Benzina,999.0,95.0,Automata,Fata,Euro 6,14299.78
1224,Dacia,Logan,2019.0,Combi,132000.0,Alb,Benzina + GPL,898.0,90.0,Manuala,Fata,Euro 6,7690.0
1225,Dacia,Duster,2014.0,SUV,236000.0,Argint,Diesel,1461.0,109.0,Manuala,4x4 (manual),Euro 5,7990.0
1226,Peugeot,2008,2021.0,SUV,218000.0,Negru,Diesel,1499.0,130.0,Automata,Fata,Euro 6,11950.0
1227,Skoda,Superb,2017.0,Sedan,159750.0,Alb,Diesel,1968.0,190.0,Automata,Fata,Euro 6,17000.0
1228,Dacia,Duster,2019.0,SUV,169000.0,Negru,Benzina,1332.0,150.0,Manuala,Fata,Euro 6,11350.0
1229,Dacia,Logan,2022.0,Sedan,68000.0,Gri,Benzina,999.0,90.0,Manuala,Fata,Euro 6,11990.0
1230,BMW,Seria 3,2019.0,Combi,240000.0,Negru,Benzina,1998.0,184.0,Automata,4x4 (automat),Euro 6,11800.0
1231,Dacia,Logan,2019.0,Combi,199801.0,Gri,Diesel,1461.0,95.0,Manuala,Fata,Euro 6,7790.0
1232,Hyundai,Santa Fe,2015.0,SUV,102528.0,Gri,Diesel,2199.0,197.0,Automata,4x4 (manual),Euro 5,15950.0
1233,Dacia,Duster,2016.0,SUV,256000.0,Gri,Diesel,1461.0,109.0,Manuala,Fata,Euro 6,8900.0
1234,Kia,Sportage,2022.0,SUV,39709.0,Alb,Hibrid,1598.0,230.0,Automata,4x4 (automat),Euro 6,32390.01
1235,Forthing,4 Yacht,2024.0,Monovolum,10000.0,Verde,Benzina,1500.0,170.0,Automata,Fata,Euro 6,28998.86
1236,BMW,Seria 5,2015.0,Sedan,245000.0,Gri,Diesel,1995.0,218.0,Automata,4x4 (automat),Euro 6,12500.0
1237,BMW,Seria 5,2025.0,Sedan,8700.0,Negru,Benzina,1998.0,184.0,Automata,Spate,Euro 6,47779.27
1238,Volkswagen,Golf,2006.0,Compacta,315461.0,Gri,Diesel,1896.0,105.0,Manuala,Fata,Euro 5,3200.0
1239,Toyota,Auris,2015.0,Combi,299400.0,Maro,Hibrid,1798.0,99.0,Automata,Fata,Euro 5,9999.0
1240,Mercedes-Benz,Vito,2013.0,Monovolum,198000.0,Negru,Diesel,2143.0,136.0,Manuala,Spate,Euro 5,11900.0
1241,Ford,Focus,2014.0,Compacta,75000.0,Rosu,Benzina,1596.0,150.0,Manuala,Fata,Euro 5,6500.0
1242,Volkswagen,Golf,2021.0,Compacta,40281.0,Gri,Diesel,1968.0,116.0,Manuala,Fata,Euro 6,18300.0
1243,Renault,Trafic,2016.0,Monovolum,249000.0,Alb,Diesel,1598.0,145.0,Manuala,Fata,Euro 6,11200.0
1244,BMW,Seria 5,2012.0,Sedan,207000.0,Gri,Benzina,1997.0,245.0,Automata,Spate,Euro 5,9999.0
1245,Dacia,Sandero,2019.0,Masina de oras,104000.0,Alb,Benzina,898.0,90.0,Manuala,Fata,Euro 6,6600.0
1246,Dacia,Logan,2021.0,Sedan,158000.0,Alb,Benzina + GPL,999.0,90.0,Manuala,Fata,Euro 6,9250.0
1247,Volkswagen,Passat,2018.0,Sedan,63000.0,Maro,Benzina,1395.0,150.0,Automata,Fata,Euro 6,17000.0
1248,Dacia,Dokker,2020.0,Monovolum,75000.0,Rosu,Benzina,1332.0,131.0,Manuala,Fata,Euro 6,10300.0
1249,Renault,Talisman,2017.0,Sedan,208704.0,Negru,Diesel,1598.0,160.0,Automata,Fata,Euro 6,15350.0
1250,Porsche,Cayenne,2015.0,SUV,118305.0,Maro,Diesel,2967.0,262.0,Automata,4x4 (automat),Euro 6,27800.0
1251,BMW,Seria 7,2016.0,Sedan,152000.0,Gri,Diesel,2993.0,320.0,Automata,4x4 (automat),Euro 6,35490.0
1252,Toyota,Yaris,2017.0,Masina de oras,88500.0,Rosu,Hibrid,1497.0,73.0,Automata,Fata,Euro 6,13690.0
1253,BMW,X6,2019.0,SUV,240000.0,Gri,Diesel,2993.0,258.0,Automata,4x4 (automat),Euro 6,26490.0
1254,Opel,Vivaro,2017.0,Monovolum,167265.0,Albastru,Diesel,1598.0,125.0,Manuala,Fata,Euro 6,12200.0
1255,Skoda,Fabia,2020.0,Compacta,213723.0,Alb,Benzina,999.0,95.0,Manuala,Fata,Euro 6,7250.01
1256,Volkswagen,Transporter,2014.0,Monovolum,188050.0,Galben/Auriu,Diesel,1968.0,180.0,Automata,4x4 (automat),Euro 6,16500.0
1257,BMW,X3,2021.0,SUV,188700.0,Negru,Hibrid Plug-In,1998.0,292.0,Automata,4x4 (automat),Euro 6,24986.5
1258,BMW,Seria 1,2020.0,Compacta,56352.0,Alb,Benzina,1499.0,136.0,Automata,Fata,Euro 6,18350.0
1259,Audi,A4,2011.0,Combi,299000.0,Gri,Diesel,1968.0,143.0,Automata,Fata,Euro 5,6180.0
1260,Volkswagen,Tiguan,2021.0,SUV,173500.0,Alb,Diesel,1968.0,150.0,Automata,4x4 (automat),Euro 6,21500.0
1261,Hyundai,IONIQ,2018.0,Sedan,181250.0,Alb,Hibrid,1580.0,105.0,Automata,Fata,Euro 6,12990.0
1262,Opel,Grandland,2023.0,SUV,88000.0,Gri,Hibrid Plug-In,1598.0,300.0,Automata,4x4 (automat),Euro 6d-Temp,23990.0
1263,Mercedes-Benz,GLC,2020.0,SUV,125000.0,Negru,Benzina,1991.0,197.0,Automata,4x4 (automat),Euro 6,32500.0
1264,Audi,Q3,2013.0,SUV,238000.0,Alb,Diesel,1968.0,140.0,Manuala,4x4 (automat),Euro 5,10000.0
1265,Mitsubishi,Eclipse-Cross,2022.0,SUV,82000.0,Alb,Hibrid Plug-In,2360.0,98.0,Automata,4x4 (automat),Euro 6d-Temp,19290.0
1266,Mercedes-Benz,A,2019.0,Sedan,132000.0,Albastru,Diesel,1461.0,116.0,Automata,Fata,Euro 6,19965.0
1267,Toyota,C-HR,2021.0,SUV,108716.0,Gri,Hibrid,1987.0,184.0,Automata,Fata,Euro 6,22899.99
1268,Mazda,CX-5,2016.0,SUV,146000.0,Gri,Diesel,2191.0,175.0,Automata,4x4 (automat),Euro 6,11990.0
1269,Hyundai,i30,2016.0,Compacta,56445.0,Alb,Benzina,1368.0,100.0,Manuala,Fata,Euro 6,9000.0
1270,Volkswagen,Caravelle,2022.0,Sedan,54318.0,Negru,Diesel,1968.0,150.0,Automata,Fata,Euro 6,42899.34
1271,BMW,Seria 5,2014.0,Compacta,226300.0,Alb,Diesel,2993.0,313.0,Automata,4x4 (automat),Euro 6,15900.0
1272,Dacia,Sandero Stepway,2014.0,Masina de oras,157000.0,Rosu,Benzina,898.0,90.0,Manuala,Fata,Euro 5,4700.0
1273,Nissan,Qashqai,2018.0,SUV,129950.0,Alb,Diesel,1461.0,110.0,Manuala,Fata,Euro 6,14500.0
1274,BMW,Seria 3,2016.0,Combi,198500.0,Gri,Diesel,1995.0,150.0,Automata,Spate,Euro 6,13550.0
1275,Honda,CR-V,2018.0,SUV,259000.0,Negru,Diesel,1597.0,160.0,Automata,4x4 (automat),Euro 6,10990.0
1276,BMW,X3,2019.0,SUV,86020.0,Gri,Benzina,1998.0,184.0,Automata,4x4 (automat),Euro 6,28499.0
1277,Audi,A4 Allroad,2016.0,Combi,257000.0,Argint,Diesel,1968.0,190.0,Automata,4x4 (automat),Euro 6,11990.0
1278,Toyota,C-HR,2020.0,SUV,77406.0,Negru,Hibrid,1798.0,122.0,Automata,Fata,Euro 6d-Temp,17780.0
1279,Volkswagen,Golf,2019.0,Combi,204500.0,Albastru,Diesel,1968.0,150.0,Automata,4x4 (automat),Euro 6,12000.0
1280,Seat,Tarraco,2023.0,SUV,190000.0,Gri,Diesel,1968.0,150.0,Automata,Fata,Euro 6,19900.0
1281,Renault,Megane,2017.0,Combi,207930.0,Gri,Diesel,1461.0,110.0,Manuala,Fata,Euro 6,9300.0
1282,Audi,A6,2021.0,Combi,89000.0,Albastru,Diesel,1968.0,204.0,Automata,4x4 (automat),Euro 6,34999.25
1283,Volkswagen,Tiguan,2025.0,SUV,2900.0,Alb,Hibrid Plug-In,1498.0,204.0,Automata,Fata,Euro 6,44498.96
1284,Ford,Focus,2024.0,Compacta,15400.0,Albastru,Benzina,999.0,125.0,Manuala,Fata,Euro 6,19989.2
1285,Audi,A4,2013.0,Combi,235200.0,Negru,Diesel,1968.0,143.0,Manuala,Fata,Euro 5,7999.0
1286,Fiat,500,2015.0,Masina mica,74893.0,Rosu,Benzina,875.0,80.0,Automata,Fata,Euro 6,9290.0
1287,Ford,Kuga,2021.0,SUV,68050.0,Albastru,Hibrid,2488.0,190.0,Automata,Fata,Euro 6d-Temp,19990.0
1288,Kia,Sportage,2020.0,SUV,148000.0,Alb,Diesel,1995.0,185.0,Automata,4x4 (manual),Euro 6,19990.0
1289,Mercedes-Benz,C,2019.0,Sedan,70840.0,Albastru,Diesel,1597.0,122.0,Automata,Spate,Euro 6,26190.0
1290,BMW,X4,2017.0,SUV,221195.0,Gri,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,20400.0
1291,Mercedes-Benz,E,2010.0,Coupe,279400.0,Alb,Diesel,2143.0,204.0,Automata,Spate,Euro 5,8999.0
1292,Skoda,Octavia,2011.0,Combi,237800.0,Negru,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,5499.0
1293,Peugeot,207,2008.0,Cabrio,186300.0,Negru,Benzina,1598.0,150.0,Manuala,Fata,Euro 4,3999.0
1294,Nissan,Qashqai,2015.0,SUV,149420.0,Negru,Diesel,1598.0,130.0,Manuala,Fata,Euro 6,12999.0
1295,Renault,Clio,2009.0,Masina de oras,193000.0,Gri,Benzina,1598.0,112.0,Automata,Fata,Euro 4,4699.0
1296,Chevrolet,Captiva,2011.0,SUV,279636.0,Argint,Diesel,2231.0,184.0,Automata,4x4 (automat),Euro 5,6350.0
1297,Volkswagen,Passat,2013.0,Combi,195300.0,Maro,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,7499.0
1298,Volkswagen,Tiguan,2019.0,SUV,233400.0,Negru,Benzina,1498.0,150.0,Automata,Fata,Euro 6,18899.0
1299,Volkswagen,Polo,2014.0,Masina de oras,246000.0,Negru,Diesel,1199.0,75.0,Manuala,Fata,Euro 5,5499.0
1300,Audi,Q7,2017.0,SUV,253000.0,Negru,Diesel,2967.0,286.0,Automata,4x4 (automat),Euro 6,26500.0
1301,Volvo,XC 60,2017.0,SUV,247000.0,Negru,Diesel,1969.0,190.0,Automata,4x4 (automat),Euro 6,22000.0
1302,Toyota,RAV4,2023.0,SUV,37743.0,Argint,Hibrid,2487.0,222.0,Automata,4x4 (automat),Euro 6d,36499.65
1303,Isuzu,D-Max,2024.0,SUV,4600.0,Alb,Diesel,1898.0,164.0,Automata,4x4 (manual),Euro 6d-Temp,43489.82
1304,Jeep,Wrangler,2015.0,SUV,60973.0,Albastru,Diesel,2776.0,200.0,Automata,4x4 (manual),Euro 5,29490.0
1305,Ford,B-Max,2013.0,Monovolum,259000.0,Portocaliu,Diesel,1560.0,95.0,Manuala,Fata,Euro 5,5450.0
1306,Volkswagen,Golf,2009.0,Compacta,223000.0,Gri,Benzina,1390.0,80.0,Manuala,Fata,Euro 5,4650.0
1307,Opel,Zafira,2014.0,Monovolum,228000.0,Albastru,Diesel,1598.0,135.0,Manuala,Fata,Euro 6,6750.0
1308,Volkswagen,Passat,2007.0,Sedan,271000.0,Verde,Benzina,3168.0,250.0,Automata,4x4 (automat),Euro 4,1600.0
1309,BMW,Seria 7,2019.0,Sedan,110000.0,Negru,Diesel,2993.0,265.0,Automata,4x4 (automat),Euro 6,31350.0
1310,Toyota,C-HR,2022.0,SUV,55852.0,Albastru,Hibrid,1798.0,122.0,Automata,Fata,Euro 6,21189.99
1311,BMW,X3,2018.0,SUV,119300.0,Albastru,Diesel,2993.0,265.0,Automata,4x4 (automat),Euro 6,26499.0
1312,Mercedes-Benz,GLE,2022.0,Coupe,40000.0,Albastru,Diesel,2925.0,330.0,Automata,4x4 (automat),Euro 6d,79500.0
1313,Volkswagen,Tiguan,2013.0,SUV,203046.0,Maro,Diesel,1968.0,140.0,Automata,4x4 (automat),Euro 5,10990.0
1314,Volkswagen,Polo,2020.0,Masina de oras,127000.0,Alb,Benzina,999.0,80.0,Manuala,Fata,Euro 6,8990.0
1315,Audi,Q5,2020.0,SUV,97950.0,Gri,Diesel,1968.0,163.0,Automata,Fata,Euro 6,26500.0
1316,Mercedes-Benz,GLB,2020.0,SUV,46317.0,Negru,Diesel,1950.0,190.0,Automata,4x4 (automat),Euro 6,34000.04
1317,BMW,Seria 3,2023.0,Combi,99193.0,Negru,Diesel,1995.0,190.0,Automata,Spate,Euro 6,28072.0
1318,DS Automobiles,DS 7 Crossback,2020.0,SUV,170265.0,Albastru,Diesel,1499.0,130.0,Automata,Fata,Euro 6,14989.99
1319,Audi,A5,2020.0,Compacta,108172.0,Alb,Diesel,1968.0,190.0,Automata,Fata,Euro 6,26989.05
1320,Peugeot,508,2021.0,Sedan,143000.0,Alb,Diesel,1499.0,130.0,Automata,Fata,Euro 6,17990.0
1321,Volkswagen,Golf,2021.0,Combi,51859.0,Galben/Auriu,Benzina,1498.0,150.0,Automata,Fata,Euro 6,23500.0
1322,BMW,X1,2020.0,SUV,73374.0,Alb,Diesel,1995.0,150.0,Automata,Fata,Euro 6,20800.0
1323,Peugeot,308,2014.0,Compacta,247293.0,Gri,Diesel,1560.0,120.0,Manuala,Fata,Euro 6,6499.0
1324,Toyota,Corolla,2020.0,Combi,66888.0,Gri,Hibrid,1987.0,152.0,Automata,Fata,Euro 6,22000.0
1325,Volvo,XC 60,2022.0,SUV,72390.0,Gri,Benzina,1969.0,250.0,Automata,4x4 (automat),Euro 6,37900.0
1326,Volkswagen,Golf,2011.0,Combi,220000.0,Gri,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,3950.0
1327,Seat,Leon,2012.0,Compacta,189735.0,Gri,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,5990.0
1328,Skoda,RAPID,2014.0,Sedan,311850.0,Alb,Diesel,1598.0,105.0,Manuala,Fata,Euro 5,6499.0
1329,BMW,X3,2019.0,SUV,97752.0,Albastru,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,29000.0
1330,BMW,X3,2021.0,SUV,125038.0,Negru,Hibrid Plug-In,1998.0,292.0,Automata,4x4 (automat),Euro 6,28999.0
1331,Volvo,V40,2018.0,Compacta,249000.0,Negru,Diesel,1969.0,150.0,Automata,Fata,Euro 6,9400.0
1332,Peugeot,2008,2020.0,SUV,99916.0,Alb,Benzina,1199.0,130.0,Manuala,Fata,Euro 6,16490.0
1333,Nissan,Qashqai,2011.0,Combi,161441.0,Argint,Diesel,1461.0,110.0,Manuala,Fata,Euro 4,6490.0
1334,Mercedes-Benz,A,2023.0,Sedan,27175.0,Negru,Benzina,1332.0,163.0,Automata,Fata,Euro 6,33900.03
1335,Toyota,Corolla,2025.0,Sedan,1275.0,Gri,Hibrid,1798.0,140.0,Automata,Fata,Euro 6d-Temp,26499.0
1336,BMW,X6,2013.0,SUV,215000.0,Negru,Diesel,2993.0,258.0,Automata,4x4 (automat),Euro 5,15000.0
1337,Toyota,Auris,2015.0,Compacta,136000.0,Maro,Diesel,1998.0,124.0,Manuala,Fata,Euro 6,9200.0
1338,BMW,Seria 5,2024.0,Sedan,22626.0,Gri,Benzina,1998.0,184.0,Automata,Spate,Euro 6,54785.17
1339,Volvo,XC 90,2017.0,SUV,264100.0,Gri,Diesel,1969.0,235.0,Automata,4x4 (automat),Euro 6,24680.0
1340,BMW,Seria 1,2013.0,Compacta,166000.0,Alb,Diesel,1995.0,143.0,Manuala,Spate,Euro 5,7800.0
1341,Volvo,V60,2015.0,Combi,219000.0,Albastru,Hibrid Plug-In,2400.0,280.0,Automata,4x4 (manual),Euro 6,10290.0
1342,Audi,A6 Allroad,2018.0,Combi,197000.0,Negru,Diesel,2967.0,272.0,Automata,4x4 (automat),Euro 6,19500.0
1343,Volkswagen,Passat CC,2014.0,Coupe,176000.0,Alb,Diesel,1968.0,177.0,Automata,Fata,Euro 5,14700.0
1344,Volkswagen,Passat,2009.0,Combi,290000.0,Argint,Diesel,1968.0,140.0,Automata,Fata,Euro 5,3980.0
1345,Lexus,Seria RX,2023.0,SUV,39900.0,Albastru,Hibrid,2487.0,190.0,Automata,4x4 (automat),Euro 6d-Temp,64130.0
1346,DS Automobiles,DS 7 Crossback,2019.0,SUV,116000.0,Maro,Diesel,1997.0,180.0,Automata,Fata,Euro 6,20950.0
1347,Mitsubishi,ASX,2015.0,SUV,200000.0,Argint,Diesel,2268.0,150.0,Automata,4x4 (manual),Euro 5b,9499.0
1348,Toyota,Verso,2015.0,Combi,142876.0,Gri,Diesel,1998.0,126.0,Manuala,Fata,Euro 5,6400.0
1349,Ford,Kuga,2017.0,SUV,117802.0,Alb,Diesel,1997.0,150.0,Automata,4x4 (automat),Euro 6,12750.0
1350,Suzuki,Vitara,2018.0,SUV,118300.0,Albastru,Benzina,1586.0,120.0,Manuala,4x4 (automat),Euro 6,13500.0
1351,BMW,Seria 5,2015.0,Sedan,285363.0,Negru,Diesel,2993.0,258.0,Automata,Spate,Euro 6,15900.0
1352,Skoda,Fabia,2010.0,Combi,215269.0,Gri,Diesel,1422.0,80.0,Manuala,Fata,Euro 4,2790.0
1353,Nissan,Juke,2013.0,SUV,260000.0,Negru,Diesel,1461.0,110.0,Manuala,Fata,Euro 5,6990.0
1354,Land Rover,Range Rover Sport,2017.0,SUV,250000.0,Albastru,Diesel,2993.0,211.0,Automata,4x4 (automat),Euro 6,17980.0
1355,Hyundai,Bayon,2021.0,SUV,22109.0,Verde,Benzina,998.0,100.0,Automata,4x4 (automat),Euro 6,15990.0
1356,BMW,Seria 5,2019.0,Sedan,195600.0,Negru,Benzina,1998.0,184.0,Automata,Spate,Euro 6,20993.5
1357,Land Rover,Defender,2012.0,SUV,50500.0,Verde,Diesel,2198.0,122.0,Manuala,4x4 (automat),Euro 5,74900.0
1358,Ford,Kuga,2017.0,SUV,108000.0,Rosu,Benzina,1499.0,150.0,Manuala,Fata,Euro 6,12500.0
1359,BMW,X3,2021.0,SUV,89000.0,Albastru,Hibrid Plug-In,1998.0,292.0,Automata,4x4 (automat),Euro 6,37510.0
1360,Mercedes-Benz,A,2019.0,Sedan,157200.0,Negru,Diesel,1461.0,116.0,Automata,Fata,Euro 6,20993.5
1361,Mercedes-Benz,A,2020.0,Sedan,179000.0,Gri,Benzina,1332.0,136.0,Automata,Fata,Euro 6,20993.5
1362,Ford,Kuga,2009.0,SUV,215000.0,Negru,Diesel,1997.0,136.0,Manuala,Fata,Euro 5,6800.0
1363,BMW,X4,2016.0,SUV,220000.0,Negru,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,19990.0
1364,Mercedes-Benz,GLK,2013.0,SUV,199000.0,Negru,Diesel,2143.0,143.0,Manuala,Spate,Euro 5,11750.0
1365,Mercedes-Benz,C,2017.0,Sedan,153000.0,Gri,Diesel,1598.0,116.0,Manuala,Spate,Euro 6,13600.0
1366,BMW,Seria 4,2017.0,Cabrio,220000.0,Gri,Diesel,1995.0,190.0,Automata,Spate,Euro 6,21990.0
1367,Volkswagen,Golf,2019.0,Combi,183285.0,Negru,Diesel,1968.0,150.0,Automata,Fata,Euro 6b,13915.0
1368,Opel,Mokka,2016.0,SUV,131185.0,Argint,Benzina,1364.0,140.0,Manuala,4x4 (automat),Euro 6,8500.0
1369,Peugeot,5008,2021.0,SUV,161260.0,Gri,Diesel,1499.0,130.0,Automata,Fata,Euro 6,18470.0
1370,BMW,X6,2024.0,Sedan,38500.0,Alb,Diesel,2993.0,298.0,Automata,4x4 (automat),Euro 6,90969.01
1371,Renault,Megane,2019.0,Combi,200000.0,Albastru,Benzina,1332.0,116.0,Manuala,Fata,Euro 6,9317.0
1372,Renault,Megane,2019.0,Combi,206221.0,Negru,Diesel,1461.0,116.0,Automata,4x4 (automat),Euro 6,9667.9
1373,BMW,Seria 5,2013.0,Sedan,269000.0,Gri,Diesel,1995.0,143.0,Automata,Spate,Euro 6,10900.0
1374,BMW,X3,2018.0,SUV,240000.0,Albastru,Diesel,1995.0,190.0,Automata,4x4 (automat),Euro 6,23750.0
1375,Toyota,Auris,2013.0,Compacta,223000.0,Alb,Diesel,1364.0,90.0,Manuala,Fata,Euro 5,6750.0
1376,Chevrolet,Captiva,2011.0,SUV,185000.0,Gri,Diesel,2231.0,184.0,Automata,4x4 (automat),Euro 5,6980.0
