make,model,year,body_type,mileage,door_count,nr_seats,color,fuel_type,engine_capacity,engine_power,gearbox,transmission,pollution_standard,price,apple_carplay,android_auto,bluetooth,wireless_charging,navigation,internet,usb_port,head_up_display,ac,climatronic,climatronic_2zone,climatronic_3zone,climatronic_4zone,panoramic_roof,electric_sunroof,manual_sunroof,rear_glass_sunroof,upholstery_alcantara,upholstery_leather_mix,upholstery_leather,upholstery_fabric,electric_driver_seat,heated_driver_seat,heated_passenger_seat,ventilated_front_seats,ventilated_rear_seats,memory_seat,front_armrest,sport_steering_wheel,paddle_shifters,keyless_entry,keyless_go,heated_windshield,air_suspension,sport_suspension,predictive_acc,cruise_control,adaptive_cruise,bi_xenon,laser_lights,led_lights,xenon,dynamic_lights,follow_me_home,front_park_sensors,rear_park_sensors,park_assist,auto_park,camera_360,rear_camera,folding_mirrors,blind_spot,lane_assist,distance_control,autonomous_driving,isofix,url
Nissan,Pathfinder,2013,SUV,273 000 km,5,7,Negru,Diesel,2 993 cm3,231 CP,Automata,4x4 (automat),,9300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/nissan-pathfinder-ID7HNvYS.html
Dacia,Duster,2020,SUV,188 000 km,5,5,Alb,Diesel,1 461 cm3,109 CP,Manuala,4x4 (automat),,11900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-1-5-dci-4wd-comfort-ID7HNuKu.html
Hyundai,Staria,2023,Monovolum,43 000 km,5,7,Gri,Diesel,2 199 cm3,177 CP,Automata,4x4 (automat),Euro 6d,39930,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/hyundai-staria-ver-2-2-crdi-allrad-signature-ID7HMqAU.html
Audi,A4,2014,Combi,340 100 km,5,5,Gri,Diesel,1 968 cm3,150 CP,Manuala,Fata,,6500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-a4-ver-2-0-tdi-ID7HNvX3.html
Dacia,Duster,2015,SUV,222 000 km,5,5,Negru,Diesel,1 461 cm3,110 CP,Manuala,Fata,Euro 5,7399,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7HNvXu.html
Skoda,Octavia,2010,Combi,292 200 km,5,5,Gri,Diesel,1 968 cm3,140 CP,Manuala,4x4 (automat),Euro 5,3500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ver-2-0-tdi-dpf-ambient-4x4-ID7HG19F.html
Dacia,Logan,2016,Sedan,314 000 km,5,,Alb,Benzina + GPL,1 149 cm3,73 CP,Manuala,Fata,,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-logan-ver-1-2-73-cp-ambiance-ID7HNvTJ.html
Porsche,Cayenne,2009,SUV,239 100 km,5,5,Alb,Diesel,2 967 cm3,240 CP,Automata,4x4 (automat),Euro 4,16800,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/porsche-cayenne-ID7HNvvr.html
Mercedes-Benz,GLA,2015,SUV,222 222 km,5,,Alb,Diesel,1 461 cm3,109 CP,Automata,,,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gla-ID7HNvWh.html
Tesla,Model 3,2020,Sedan,54 751 km,4,5,Rosu,Electric,,497 CP,Automata,4x4 (automat),,26690,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/tesla-model-3-ID7HMqW2.html
Jeep,Cherokee,2015,SUV,227 000 km,5,5,Alb,Diesel,1 956 cm3,170 CP,Automata,4x4 (automat),,11300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/jeep-cherokee-ver-2-0-mjet-4x4-at-limited-ID7HNvUY.html
Nissan,Juke,2012,SUV,289 000 km,5,,Rosu,Diesel,1 461 cm3,110 CP,Manuala,Fata,,5100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/nissan-juke-ver-1-5-dci-acenta-ID7HNvT3.html
Toyota,C-HR,2017,SUV,131 360 km,5,5,Negru,Benzina,1 798 cm3,116 CP,Automata,,,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/toyota-c-hr-ID7HNwlx.html
BMW,Seria 3,2020,Combi,43 000 km,5,,Gri,Hibrid Plug-In,1 998 cm3,292 CP,Automata,Spate,,27400,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-330e-at-phev-ID7HNcUR.html
Audi,A6 Allroad,2013,Combi,216 000 km,5,,Gri,Diesel,2 967 cm3,245 CP,Automata,4x4 (automat),,12590,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-a6-allroad-ver-3-0-tdi-stronic-ID7HqDZa.html
Volkswagen,ID.4,2021,SUV,239 800 km,5,5,Albastru,Electric,,204 CP,Automata,Spate,,16490,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-id-4-ver-77-kwh-pro-performance-ID7HNvTT.html
Audi,Q3,2015,SUV,210 000 km,5,,Negru,Diesel,1 968 cm3,150 CP,Automata,4x4 (automat),,14500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-q3-ver-2-0-tdi-quattro-stronic-sport-ID7HNvSi.html
Volkswagen,Passat,2013,Sedan,305 770 km,4,,Maro,Diesel,1 968 cm3,140 CP,Manuala,Fata,Euro 5,6500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-2-0-tdi-bluemotion-tehnology-comfortline-ID7HNtjj.html
Ford,Mondeo,2018,Sedan,139 900 km,4,5,Negru,Diesel,1 997 cm3,180 CP,Automata,Fata,Euro 6,12100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ver-2-0-tdci-powershift-business-ID7H8kMh.html
Volkswagen,Tiguan,2012,SUV,226 000 km,5,5,Negru,Diesel,1 968 cm3,140 CP,Automata,4x4 (manual),,10650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-2-0-tdi-dpf-4motion-bluemotion-technology-dsg-exclusive-ID7HNvS3.html
BMW,Seria 5,2014,Sedan,251 000 km,5,5,Gri,Diesel,2 993 cm3,313 CP,Automata,4x4 (automat),Euro 6,14990,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-535d-xdrive-at-ID7HMpEI.html
Mercedes-Benz,GLA,2014,SUV,163 500 km,5,5,Maro,Diesel,2 143 cm3,170 CP,Automata,4x4 (automat),Euro 6,14900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gla-ver-220-cdi-4matic-aut-ID7HNvPa.html
Mazda,CX-5,2020,SUV,53 000 km,5,5,Rosu,Benzina,1 998 cm3,165 CP,Manuala,Fata,,25000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mazda-cx-5-ver-g165-4x2-takumi-ID7HMAYR.html
BMW,Seria 1,2013,Compacta,220 000 km,5,5,Albastru,Benzina,1 598 cm3,136 CP,Automata,Spate,,8700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-ver-116i-aut-ID7HJF8M.html
BMW,Seria 1,2013,Compacta,218 772 km,5,5,Negru,Diesel,1 995 cm3,184 CP,Manuala,4x4 (manual),,7800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-ver-120d-xdrive-sport-line-ID7HLs6e.html
Audi,A3,2015,Sedan,189 000 km,5,,Albastru,Diesel,1 968 cm3,150 CP,Manuala,Fata,,12500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-a3-ver-2-0-tdi-ack-s-line-sportpaket-ID7HNnq1.html
Skoda,Superb,2020,Sedan,164 166 km,5,5,Albastru,Diesel,1 968 cm3,150 CP,Automata,Fata,Euro 6,18900,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-superb-ver-2-0-tdi-dsg-ambition-ID7HvGmT.html
Audi,Q5,2020,SUV,133 251 km,5,5,Albastru,Diesel,1 968 cm3,204 CP,Automata,4x4 (automat),Euro 6,30990,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-q5-ver-40-tdi-quattro-s-tronic-s-line-ID7HJBbv.html
Mercedes-Benz,G,2023,SUV,39 350 km,5,5,Alb,Benzina,3 982 cm3,585 CP,Automata,4x4 (automat),,159900.29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-g-ver-amg-63-sw-long-aut-ID7HNvOu.html
Mercedes-Benz,S,2022,Sedan,160 000 km,4,,Negru,Diesel,2 925 cm3,286 CP,Automata,4x4 (automat),,70000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-s-ver-350-d-4matic-long-aut-ID7HNokq.html
Kia,Niro,2019,SUV,118 000 km,5,5,Albastru,Benzina,1 580 cm3,141 CP,Automata,Fata,Euro 6,16500,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/kia-niro-ver-1-6-gdi-6dct-hev-comfort-ID7HK26B.html
Audi,A6,2021,Sedan,164 000 km,4,5,Negru,Diesel,1 968 cm3,204 CP,Automata,Fata,,22500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-a6-ver-40-tdi-s-tronic-sport-ID7HNudC.html
BMW,Seria 5,2019,Sedan,103 000 km,4,5,Gri,Benzina,1 998 cm3,252 CP,Automata,,,26750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ID7HMqNN.html
Suzuki,Vitara,2016,SUV,196 000 km,5,5,Negru,Benzina,1 586 cm3,120 CP,Manuala,4x4 (manual),Euro 6,10600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/suzuki-vitara-ver-1-6-4x4-passion-ID7HLVHd.html
Volkswagen,Golf,2012,Combi,236 226 km,5,5,Negru,Diesel,1 598 cm3,105 CP,Manuala,Fata,Euro 5,4590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-6-tdi-dpf-bluemotion-technology-match-ID7HGxiI.html
Volkswagen,Passat,2017,Combi,106 000 km,5,5,Gri,Diesel,1 968 cm3,190 CP,Automata,4x4 (automat),Euro 6,14000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-2-0-tdi-dsg-4motion-highline-ID7HJXhL.html
Porsche,Cayenne,2012,SUV,149 000 km,5,5,Argint,Diesel,2 967 cm3,245 CP,Automata,4x4 (manual),,17800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/porsche-cayenne-ver-platinum-edition-ID7HNvKD.html
Volkswagen,Jetta,2011,Sedan,300 000 km,4,5,Alb,Diesel,1 598 cm3,105 CP,Manuala,Fata,Euro 5,4300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-jetta-ver-1-6-tdi-dpf-trendline-ID7HKkbl.html
Seat,Exeo,2013,Combi,176 200 km,5,5,Negru,Benzina,1 798 cm3,120 CP,Manuala,Fata,Euro 5,3950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/seat-exeo-ver-1-8-tsi-120-cp-style-ID7HMmFq.html
Renault,Clio,2017,Combi,216 400 km,5,5,Negru,Diesel,1 461 cm3,90 CP,Manuala,Fata,Euro 6,5690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/renault-clio-ver-energy-dci-90-start-stop-limited-ID7HNvJF.html
BMW,Seria 3,2025,Sedan,19 141 km,4,5,Negru,Hibrid Plug-In,1 998 cm3,292 CP,Automata,4x4 (automat),Euro 6,52017.9,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-330e-xdrive-aut-sport-line-ID7HLnKd.html
Dacia,Duster,2018,SUV,187 317 km,5,,Alb,Diesel,1 461 cm3,109 CP,Manuala,Fata,,9500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-dci-110-2wd-prestige-ID7HLOy0.html
Ford,Edge,2018,SUV,127 837 km,5,5,Rosu,Diesel,1 997 cm3,210 CP,Automata,4x4 (automat),,19999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-edge-ver-2-0-tdci-powershift-sport-ID7HNvCx.html
Audi,A8,2023,Sedan,100 km,4,5,Albastru,Diesel,2 967 cm3,286 CP,Automata,4x4 (automat),Euro 6,66550,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-a8-ver-50-tdi-quattro-tiptronic-ID7HMqy0.html
Mercedes-Benz,C,2021,Sedan,55 000 km,4,5,Albastru,Benzina,1 496 cm3,170 CP,Automata,Spate,Euro 6,37500,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ver-180-9g-tronic-amg-line-advanced-ID7HMb5q.html
Volvo,XC 60,2019,SUV,273 206 km,5,5,Alb,Diesel,1 969 cm3,190 CP,Automata,Fata,Euro 6,19500,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-d4-inscription-ID7HNvIF.html
BMW,Seria 4,2016,Sedan,178 000 km,5,5,Argint,Diesel,1 995 cm3,150 CP,Automata,Spate,,16690,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-4-ver-418d-aut-m-sport-ID7HMqyo.html
Volvo,XC 60,2022,SUV,92 150 km,5,5,Gri,Hibrid Plug-In,1 969 cm3,340 CP,Automata,4x4 (automat),Euro 6,33940.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-recharge-t6-twin-engine-eawd-inscription-expression-ID7HMpI3.html
BMW,Seria 5,2016,Sedan,229 500 km,5,5,Negru,Benzina,4 395 cm3,450 CP,Automata,4x4 (automat),Euro 6,14990,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-550i-xdrive-aut-luxury-line-ID7HIfOK.html
Audi,Q5,2018,SUV,162 800 km,5,5,Alb,Diesel,1 968 cm3,190 CP,Automata,4x4 (automat),Euro 6,22990,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/audi-q5-ver-2-0-tdi-quattro-s-tronic-design-ID7HyrGz.html
Mercedes-Benz,CLA,2020,Sedan,158 430 km,4,5,Albastru,Benzina,1 332 cm3,136 CP,Automata,,Euro 6,27987.3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ver-180-7g-dct-amg-line-ID7HFRCm.html
BMW,X3,2022,SUV,179 700 km,5,5,Gri,Hibrid Plug-In,1 998 cm3,292 CP,Automata,4x4 (automat),Euro 6,27975.2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-x3-ver-xdrive30e-aut-advantage-ID7HytjO.html
Toyota,RAV4,2020,SUV,101 150 km,5,5,Albastru,Hibrid,2 487 cm3,222 CP,Automata,4x4 (automat),Euro 6,29970,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-rav-4-ver-2-5-4x4-style-selection-ID7HIhCl.html
BMW,X5,2014,SUV,375 000 km,5,5,Negru,Diesel,2 993 cm3,313 CP,Automata,4x4 (automat),,17000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-x5-ID7HMncj.html
